data_status,device_ms,condition,support_level,fsr_raw_adc,discomfort_nrs,safety_symptom_flag,user_continues,task_phase
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009880,B,1,1331.337874575546,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009900,B,1,1331.27889246887,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009920,B,1,1331.2194658198962,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009940,B,1,1331.1595954732084,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009960,B,1,1331.099282279697,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1009980,B,1,1331.038527096546,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010000,B,1,1330.977330787221,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010020,B,1,1330.9156942214572,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010040,B,1,1330.8536182752462,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010060,B,1,1330.791103830825,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010080,B,1,1330.7281517766621,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010100,B,1,1330.6647630074456,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010120,B,1,1330.60093842407,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010140,B,1,1330.5366789336242,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010160,B,1,1330.4719854493776,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010180,B,1,1330.4068588907678,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010200,B,1,1330.3413001833874,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010220,B,1,1330.2753102589709,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010240,B,1,1330.2088900553808,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010260,B,1,1330.1420405165957,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010280,B,1,1330.0747625926954,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010300,B,1,1330.0070572398477,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010320,B,1,1329.938925420296,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010340,B,1,1329.8703681023442,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010360,B,1,1329.8013862603434,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010380,B,1,1329.7319808746781,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010400,B,1,1329.6621529317529,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010420,B,1,1329.591903423977,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010440,B,1,1329.521233349752,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010460,B,1,1329.4501437134554,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010480,B,1,1329.3786355254288,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010500,B,1,1329.3067098019612,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010520,B,1,1329.2343675652771,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010540,B,1,1329.1616098435195,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010560,B,1,1329.0884376707365,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010580,B,1,1329.0148520868668,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010600,B,1,1328.9408541377245,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010620,B,1,1328.866444874984,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010640,B,1,1328.791625356166,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010660,B,1,1328.716396644621,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010680,B,1,1328.640759809516,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010700,B,1,1328.5647159258176,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010720,B,1,1328.4882660742778,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010740,B,1,1328.4114113414182,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010760,B,1,1328.3341528195144,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010780,B,1,1328.2564916065814,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010800,B,1,1328.1784288063568,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010820,B,1,1328.0999655282856,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010840,B,1,1328.021102887505,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010860,B,1,1327.9418420048273,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010880,B,1,1327.8621840067256,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010900,B,1,1327.7821300253158,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010920,B,1,1327.7016811983426,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010940,B,1,1327.6208386691617,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010960,B,1,1327.5396035867245,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1010980,B,1,1327.4579771055612,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011000,B,1,1327.3759603857648,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011020,B,1,1327.2935545929745,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011040,B,1,1327.2107608983592,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011060,B,1,1327.1275804786003,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011080,B,1,1327.0440145158757,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011100,B,1,1326.9600641978427,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011120,B,1,1326.875730717621,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011140,B,1,1326.7910152737766,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011160,B,1,1326.705919070303,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011180,B,1,1326.6204433166058,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011200,B,1,1326.5345892274845,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011220,B,1,1326.4483580231158,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011240,B,1,1326.361750929036,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011260,B,1,1326.2747691761238,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011280,B,1,1326.187414000582,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011300,B,1,1326.0996866439214,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011320,B,1,1326.0115883529418,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011340,B,1,1325.9231203797149,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011360,B,1,1325.8342839815664,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011380,B,1,1325.7450804210582,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011400,B,1,1325.6555109659703,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011420,B,1,1325.5655768892832,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011440,B,1,1325.4752794691587,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011460,B,1,1325.3846199889235,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011480,B,1,1325.2935997370491,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011500,B,1,1325.2022200071349,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011520,B,1,1325.1104820978892,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011540,B,1,1325.018387313111,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011560,B,1,1324.9259369616702,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011580,B,1,1324.8331323574919,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011600,B,1,1324.7399748195344,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011620,B,1,1324.6464656717726,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011640,B,1,1324.5526062431786,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011660,B,1,1324.4583978677024,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011680,B,1,1324.3638418842538,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011700,B,1,1324.2689396366827,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011720,B,1,1324.1736924737597,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011740,B,1,1324.0781017491581,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011760,B,1,1323.9821688214338,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011780,B,1,1323.8858950540057,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011800,B,1,1323.7892818151374,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011820,B,1,1323.6923304779168,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011840,B,1,1323.5950424202372,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011860,B,1,1323.4974190247767,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011880,B,1,1323.3994616789805,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011900,B,1,1323.301171775039,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011920,B,1,1323.202550709869,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011940,B,1,1323.1035998850946,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011960,B,1,1323.004320707026,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1011980,B,1,1322.9047145866398,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012000,B,1,1322.8047829395598,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012020,B,1,1322.7045271860356,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012040,B,1,1322.6039487509236,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012060,B,1,1322.503049063666,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012080,B,1,1322.4018295582703,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012100,B,1,1322.30029167329,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012120,B,1,1322.1984368518033,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012140,B,1,1322.0962665413927,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012160,B,1,1321.9937821941242,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012180,B,1,1321.8909852665274,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012200,B,1,1321.7878772195743,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012220,B,1,1321.684459518658,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012240,B,1,1321.5807336335736,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012260,B,1,1321.476701038495,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012280,B,1,1321.3723632119559,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012300,B,1,1321.267721636828,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012320,B,1,1321.162777800299,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012340,B,1,1321.0575331938537,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012360,B,1,1320.9519893132508,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012380,B,1,1320.8461476585023,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012400,B,1,1320.7400097338525,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012420,B,1,1320.6335770477565,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012440,B,1,1320.526851112858,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012460,B,1,1320.4198334459688,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012480,B,1,1320.312525568047,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012500,B,1,1320.204929004175,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012520,B,1,1320.0970452835381,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012540,B,1,1319.9888759394028,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012560,B,1,1319.880422509095,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012580,B,1,1319.7716865339778,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012600,B,1,1319.6626695594302,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012620,B,1,1319.553373134825,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012640,B,1,1319.4437988135057,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012660,B,1,1319.3339481527667,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012680,B,1,1319.2238227138284,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012700,B,1,1319.1134240618173,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012720,B,1,1319.0027537657427,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012740,B,1,1318.8918133984744,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012760,B,1,1318.7806045367206,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012780,B,1,1318.6691287610051,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012800,B,1,1318.557387655646,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012820,B,1,1318.4453828087312,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012840,B,1,1318.333115812098,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012860,B,1,1318.2205882613084,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012880,B,1,1318.1078017556285,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012900,B,1,1317.9947578980039,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012920,B,1,1317.8814582950379,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012940,B,1,1317.767904556969,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012960,B,1,1317.6540982976467,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1012980,B,1,1317.5400411345104,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013000,B,1,1317.4257346885645,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013020,B,1,1317.3111805843569,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013040,B,1,1317.1963804499546,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013060,B,1,1317.081335916922,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013080,B,1,1316.9660486202963,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013100,B,1,1316.8505201985652,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013120,B,1,1316.7347522936434,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013140,B,1,1316.6187465508492,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013160,B,1,1316.5025046188807,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013180,B,1,1316.3860281497932,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013200,B,1,1316.269318798975,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013220,B,1,1316.1523782251247,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013240,B,1,1316.0352080902262,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013260,B,1,1315.9178100595268,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013280,B,1,1315.8001858015125,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013300,B,1,1315.682336987884,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013320,B,1,1315.564265293534,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013340,B,1,1315.4459723965224,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013360,B,1,1315.3274599780534,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013380,B,1,1315.208729722451,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013400,B,1,1315.0897833171343,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013420,B,1,1314.9706224525953,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013440,B,1,1314.851248822374,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013460,B,1,1314.7316641230334,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013480,B,1,1314.6118700541372,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013500,B,1,1314.4918683182239,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013520,B,1,1314.371660620784,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013540,B,1,1314.2512486702349,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013560,B,1,1314.130634177897,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013580,B,1,1314.009818857969,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013600,B,1,1313.8888044275047,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013620,B,1,1313.7675926063862,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013640,B,1,1313.6461851173021,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013660,B,1,1313.5245836857218,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013680,B,1,1313.4027900398705,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013700,B,1,1313.2808059107056,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013720,B,1,1313.1586330318914,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1013740,B,1,1313.0362731397754,1.0,0,1,typing
