data_status,timestamp_ms,theta_FE,theta_RUD,theta_thumb,angular_velocity,calibration_id,quality,task_phase
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7520,35.0,4.639740642746929,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7540,35.0,4.663752815606933,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7560,35.0,4.688561841439126,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7580,35.0,4.714164686419682,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7600,35.0,4.740558219650933,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7620,35.0,4.767739213544235,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7640,35.0,4.795704344214667,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7660,35.0,4.8244501918874905,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7680,35.0,4.853973241316355,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7700,35.0,4.884269882213155,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7720,35.0,4.915336409689532,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7740,35.0,4.947169024709927,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7760,35.0,4.9797638345561595,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7780,35.0,5.013116853303454,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7800,35.0,5.047224002307859,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7820,35.0,5.082081110705038,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7840,35.0,5.117683915920273,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7860,35.0,5.154028064189769,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7880,35.0,5.191109111093016,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7900,35.0,5.228922522096321,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7920,35.0,5.267463673107303,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7940,35.0,5.306727851040368,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7960,35.0,5.346710254393057,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,7980,35.0,5.387405993833205,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8000,35.0,5.428810092796847,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8020,35.0,5.470917488096785,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8040,35.0,5.513723030541756,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8060,35.0,5.557221485566093,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8080,35.0,5.601407533869878,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8100,35.0,5.6462757720693935,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8120,35.0,5.691820713357903,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8140,35.0,5.738036788176602,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8160,35.0,5.784918344895725,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8180,35.0,5.832459650505641,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8200,35.0,5.88065489131796,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8220,35.0,5.92949817367644,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8240,35.0,5.97898352467771,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8260,35.0,6.0291048929016995,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8280,35.0,6.079856149151628,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8300,35.0,6.131231087203549,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8320,35.0,6.183223424565257,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8340,35.0,6.235826803244586,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8360,35.0,6.2890347905269,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8380,35.0,6.342840879761732,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8400,35.0,6.397238491158445,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8420,35.0,6.452220972590898,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8440,35.0,6.507781600410871,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8460,35.0,6.56391358027031,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8480,35.0,6.6206100479521615,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8500,35.0,6.677864070209802,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8520,35.0,6.7356686456148855,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8540,35.0,6.79401670541351,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8560,35.0,6.852901114390632,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8580,35.0,6.912314671742636,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8600,35.0,6.972250111957881,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8620,35.0,7.032700105705197,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8640,35.0,7.09365726073013,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8660,35.0,7.1551141227589605,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8680,35.0,7.217063176410245,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8700,35.0,7.279496846113862,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8720,35.0,7.342407497037374,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8740,35.0,7.405787436019722,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8760,35.0,7.469628912511957,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8780,35.0,7.533924119525047,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8800,35.0,7.598665194584576,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8820,35.0,7.663844220692197,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8840,35.0,7.729453227293832,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8860,35.0,7.795484191254312,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8880,35.0,7.861929037838539,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8900,35.0,7.928779641698892,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8920,35.0,7.99602782786888,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8940,35.0,8.063665372762834,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8960,35.0,8.13168400518153,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,8980,35.0,8.200075407323634,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9000,35.0,8.268831215802914,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9020,35.0,8.337943022670926,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9040,35.0,8.407402376445221,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9060,35.0,8.477200783142848,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9080,35.0,8.547329707319056,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9100,35.0,8.617780573111066,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9120,35.0,8.688544765286803,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9140,35.0,8.759613630298393,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9160,35.0,8.830978477340437,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9180,35.0,8.902630579412731,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9200,35.0,8.9745611743875,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9220,35.0,9.046761466080854,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9240,35.0,9.119222625328499,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9260,35.0,9.191935791065388,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9280,35.0,9.264892071409353,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9300,35.0,9.338082544748428,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9320,35.0,9.41149826083186,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9340,35.0,9.485130241864624,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9360,35.0,9.558969483605274,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9380,35.0,9.63300695646708,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9400,35.0,9.707233606622161,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9420,35.0,9.78164035710872,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9440,35.0,9.856218108941007,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9460,35.0,9.930957742222022,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9480,35.0,10.005850117258719,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9500,35.0,10.080886075679752,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9520,35.0,10.15605644155535,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9540,35.0,10.231352022519458,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9560,35.0,10.306763610893809,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9580,35.0,10.382281984813945,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9600,35.0,10.45789790935692,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9620,35.0,10.533602137670593,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9640,35.0,10.609385412104404,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9660,35.0,10.685238465341484,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9680,35.0,10.76115202153191,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9700,35.0,10.837116797427047,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9720,35.0,10.913123503514718,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9740,35.0,10.98916284515525,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9760,35.0,11.065225523718052,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9780,35.0,11.141302237718728,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9800,35.0,11.217383683956548,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9820,35.0,11.293460558652056,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9840,35.0,11.369523558584865,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9860,35.0,11.445563382231276,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9880,35.0,11.521570730901772,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9900,35.0,11.597536309878068,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9920,35.0,11.673450829549818,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9940,35.0,11.749305006550545,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9960,35.0,11.825089564892911,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,9980,35.0,11.900795237103031,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10000,35.0,11.976412765353787,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10020,35.0,12.05193290259692,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10040,35.0,12.12734641369386,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10060,35.0,12.202644076545006,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10080,35.0,12.277816683217523,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10100,35.0,12.352855041071326,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10120,35.0,12.427749973883232,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10140,35.0,12.502492322969092,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10160,35.0,12.577072948303776,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10180,35.0,12.65148272963888,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10200,35.0,12.725712567618029,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10220,35.0,12.799753384889577,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10240,35.0,12.873596127216684,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10260,35.0,12.947231764584537,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10280,35.0,13.020651292304565,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10300,35.0,13.093845732115634,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10320,35.0,13.166806133281936,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10340,35.0,13.239523573687588,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10360,35.0,13.311989160927682,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10380,35.0,13.384194033395692,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10400,35.0,13.45612936136713,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10420,35.0,13.527786348079353,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10440,35.0,13.599156230807235,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10460,35.0,13.670230281934797,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10480,35.0,13.740999810022414,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10500,35.0,13.811456160869719,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10520,35.0,13.88159071857388,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10540,35.0,13.951394906583218,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10560,35.0,14.020860188745981,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10580,35.0,14.089978070354274,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10600,35.0,14.158740099182776,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10620,35.0,14.227137866522384,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10640,35.0,14.295163008208462,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,10660,35.0,14.362807205643694,,,SYNTHETIC-NOT-CLINICAL,1.0,typing
