data_status,device_ms,condition,support_level,fsr_raw_adc,discomfort_nrs,safety_symptom_flag,user_continues,task_phase
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044880,C,1,1324.987609971923,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044900,C,1,1324.8950413899959,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044920,C,1,1324.8021189944252,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044940,C,1,1324.7088441058443,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044960,C,1,1324.6152180498952,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1044980,C,1,1324.5212421572119,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045000,C,1,1324.4269177633996,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045020,C,1,1324.3322462090166,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045040,C,1,1324.2372288395557,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045060,C,1,1324.1418670054236,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045080,C,1,1324.046162061923,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045100,C,1,1323.9501153692336,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045120,C,1,1323.8537282923908,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045140,C,1,1323.7570022012687,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045160,C,1,1323.6599384705592,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045180,C,1,1323.5625384797524,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045200,C,1,1323.4648036131182,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045220,C,1,1323.3667352596851,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045240,C,1,1323.2683348132216,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045260,C,1,1323.1696036722158,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045280,C,1,1323.0705432398559,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045300,C,1,1322.9711549240096,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045320,C,1,1322.8714401372051,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045340,C,1,1322.7714002966102,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045360,C,1,1322.6710368240126,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045380,C,1,1322.5703511457991,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045400,C,1,1322.4693446929364,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045420,C,1,1322.3680189009494,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045440,C,1,1322.2663752099022,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045460,C,1,1322.1644150643765,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045480,C,1,1322.0621399134516,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045500,C,1,1321.959551210684,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045520,C,1,1321.856650414086,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045540,C,1,1321.753438986106,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045560,C,1,1321.6499183936064,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045580,C,1,1321.5460901078445,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045600,C,1,1321.4419556044495,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045620,C,1,1321.3375163634037,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045640,C,1,1321.2327738690196,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045660,C,1,1321.12772960992,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045680,C,1,1321.0223850790162,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045700,C,1,1320.9167417734873,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045720,C,1,1320.8108011947586,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045740,C,1,1320.70456484848,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045760,C,1,1320.5980342445052,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045780,C,1,1320.49121089687,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045800,C,1,1320.3840963237706,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045820,C,1,1320.276692047542,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045840,C,1,1320.1689995946367,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045860,C,1,1320.0610204956033,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045880,C,1,1319.9527562850633,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045900,C,1,1319.8442085016911,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045920,C,1,1319.7353786881906,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045940,C,1,1319.6262683912748,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045960,C,1,1319.5168791616422,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1045980,C,1,1319.407212553956,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046000,C,1,1319.2972701268216,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046020,C,1,1319.187053442764,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046040,C,1,1319.0765640682062,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046060,C,1,1318.965803573447,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046080,C,1,1318.854773532638,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046100,C,1,1318.743475523762,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046120,C,1,1318.6319111286102,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046140,C,1,1318.5200819327595,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046160,C,1,1318.40798952555,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046180,C,1,1318.295635500063,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046200,C,1,1318.1830214530985,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046220,C,1,1318.0701489851508,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046240,C,1,1317.9570197003875,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046260,C,1,1317.8436352066265,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046280,C,1,1317.729997115312,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046300,C,1,1317.616107041493,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046320,C,1,1317.5019666038,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046340,C,1,1317.3875774244204,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046360,C,1,1317.2729411290784,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046380,C,1,1317.1580593470092,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046400,C,1,1317.0429337109372,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046420,C,1,1316.9275658570523,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046440,C,1,1316.8119574249877,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046460,C,1,1316.6961100577944,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046480,C,1,1316.5800254019205,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046500,C,1,1316.4637051071854,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046520,C,1,1316.3471508267585,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046540,C,1,1316.2303642171337,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046560,C,1,1316.1133469381075,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046580,C,1,1315.9961006527542,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046600,C,1,1315.8786270274031,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046620,C,1,1315.7609277316146,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046640,C,1,1315.6430044381564,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046660,C,1,1315.524858822979,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046680,C,1,1315.4064925651933,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046700,C,1,1315.287907347046,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046720,C,1,1315.1691048538955,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046740,C,1,1315.050086774188,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046760,C,1,1314.9308547994342,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046780,C,1,1314.811410624184,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046800,C,1,1314.6917559460037,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046820,C,1,1314.5718924654511,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046840,C,1,1314.4518218860517,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046860,C,1,1314.331545914274,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046880,C,1,1314.211066259506,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046900,C,1,1314.0903846340302,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046920,C,1,1313.9695027529995,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046940,C,1,1313.8484223344133,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046960,C,1,1313.727145099092,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1046980,C,1,1313.6056727706537,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047000,C,1,1313.4840070754892,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047020,C,1,1313.3621497427373,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047040,C,1,1313.2401025042602,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047060,C,1,1313.1178670946197,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047080,C,1,1312.995445251051,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047100,C,1,1312.87283871344,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047120,C,1,1312.7500492242968,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047140,C,1,1312.6270785287318,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047160,C,1,1312.5039283744306,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047180,C,1,1312.38060051163,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047200,C,1,1312.2570966930914,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047220,C,1,1312.1334186740778,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047240,C,1,1312.0095682123274,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047260,C,1,1311.8855470680294,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047280,C,1,1311.761357003799,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047300,C,1,1311.6369997846516,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047320,C,1,1311.5124771779788,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047340,C,1,1311.3877909535222,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047360,C,1,1311.2629428833493,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047380,C,1,1311.1379347418276,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047400,C,1,1311.0127683055991,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047420,C,1,1310.8874453535564,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047440,C,1,1310.7619676668155,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047460,C,1,1310.6363370286927,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047480,C,1,1310.5105552246769,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047500,C,1,1310.3846240424064,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047520,C,1,1310.2585452716417,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047540,C,1,1310.1323207042412,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047560,C,1,1310.0059521341357,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047580,C,1,1309.879441357302,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047600,C,1,1309.7527901717388,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047620,C,1,1309.6260003774391,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047640,C,1,1309.499073776367,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047660,C,1,1309.37201217243,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047680,C,1,1309.2448173714554,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047700,C,1,1309.1174911811622,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047720,C,1,1308.9900354111378,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047740,C,1,1308.8624518728109,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047760,C,1,1308.7347423794256,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047780,C,1,1308.6069087460166,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047800,C,1,1308.4789527893831,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047820,C,1,1308.3508763280622,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047840,C,1,1308.2226811823039,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047860,C,1,1308.0943691740451,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047880,C,1,1307.9659421268834,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047900,C,1,1307.8374018660513,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047920,C,1,1307.7087502183908,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047940,C,1,1307.5799890123262,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047960,C,1,1307.4511200778393,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1047980,C,1,1307.3221452464431,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048000,C,1,1307.1930663511555,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048020,C,1,1307.063885226473,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048040,C,1,1306.9346037083455,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048060,C,1,1306.8052236341496,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048080,C,1,1306.6757468426622,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048100,C,1,1306.5461751740356,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048120,C,1,1306.4165104697697,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048140,C,1,1306.286754572687,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048160,C,1,1306.156909326906,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048180,C,1,1306.0269765778155,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048200,C,1,1305.8969581720467,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048220,C,1,1305.7668559574495,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048240,C,1,1305.636671783064,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048260,C,1,1305.506407499096,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048280,C,1,1305.3760649568885,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048300,C,1,1305.2456460088983,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048320,C,1,1305.115152508667,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048340,C,1,1304.9845863107962,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048360,C,1,1304.8539492709206,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048380,C,1,1304.7232432456815,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048400,C,1,1304.592470092701,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048420,C,1,1304.4616316705549,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048440,C,1,1304.330729838747,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048460,C,1,1304.199766457682,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048480,C,1,1304.0687433886394,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048500,C,1,1303.937662493747,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048520,C,1,1303.8065256359546,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048540,C,1,1303.6753346790072,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048560,C,1,1303.5440914874187,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048580,C,1,1303.4127979264451,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048600,C,1,1303.2814558620587,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048620,C,1,1303.1500671609213,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048640,C,1,1303.0186336903564,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048660,C,1,1302.8871573183253,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048680,C,1,1302.755639913398,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048700,C,1,1302.6240833447278,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048720,C,1,1302.492489482025,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1048740,C,1,1302.3608601955293,1.0,0,1,typing
